Id,Type,Instance,Charge,Stage,User,Group,Account,Organization,Class,QualityOfService,Machine,Nodes,Processors,CPUTime,Memory,Disk,Duration,StartTime,EndTime,Description,NodeID
2883746,Job,28597002,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,11073,,,5962,2021-01-01 22:10:02,2021-01-01 23:49:24,,{g-01-c0027}
2883731,Job,28597034,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,162840,,,4071,2021-01-01 22:32:50,2021-01-01 23:40:41,,{g-09-c0586}
2883725,Job,28597100,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1340,,,67,2021-01-01 23:36:44,2021-01-01 23:37:51,,{g-01-c0011}
2883728,Job,28597104,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2720,,,68,2021-01-01 23:37:51,2021-01-01 23:38:59,,{g-01-c0011}
2883732,Job,28597036,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,156200,,,3905,2021-01-01 22:36:43,2021-01-01 23:41:48,,{g-08-c0489}
2883734,Job,28597004,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,8911,,,5607,2021-01-01 22:10:02,2021-01-01 23:43:29,,{g-01-c0027}
2883724,Job,28597099,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2680,,,67,2021-01-01 23:36:44,2021-01-01 23:37:51,,{g-01-c0022}
2883751,Job,28597053,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,124240,,,3106,2021-01-01 22:59:20,2021-01-01 23:51:06,,{g-05-c0326}
2883733,Job,28597008,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,8723,,,5541,2021-01-01 22:10:02,2021-01-01 23:42:23,,{g-01-c0027}
2883750,Job,28597043,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,146920,,,3673,2021-01-01 22:48:46,2021-01-01 23:49:59,,{g-07-c0407}
2883738,Job,28597019,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,9313,,,5723,2021-01-01 22:10:38,2021-01-01 23:46:01,,{g-01-c0027}
2883735,Job,28597006,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,9274,,,5725,2021-01-01 22:10:02,2021-01-01 23:45:27,,{g-01-c0027}
2883719,Job,28597096,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2680,,,67,2021-01-01 23:35:03,2021-01-01 23:36:10,,{g-01-c0011}
2883748,Job,28597017,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,11073,,,5962,2021-01-01 22:10:02,2021-01-01 23:49:24,,{g-01-c0027}
2883730,Job,28597011,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,8451,,,5439,2021-01-01 22:10:02,2021-01-01 23:40:41,,{g-01-c0027}
2883727,Job,28597103,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1360,,,34,2021-01-01 23:37:51,2021-01-01 23:38:25,,{g-01-c0022}
2883755,Job,28597050,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,147040,,,3676,2021-01-01 22:52:40,2021-01-01 23:53:56,,{g-07-c0403}
2883716,Job,28597003,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,7853,,,5168,2021-01-01 22:10:02,2021-01-01 23:36:10,,{g-01-c0027}
2883742,Job,28597005,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,9793,,,5827,2021-01-01 22:10:02,2021-01-01 23:47:09,,{g-01-c0027}
2883726,Job,28597022,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,8042,,,5267,2021-01-01 22:10:38,2021-01-01 23:38:25,,{g-01-c0027}
2883747,Job,28597013,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,11073,,,5962,2021-01-01 22:10:02,2021-01-01 23:49:24,,{g-01-c0027}
2883723,Job,28597098,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1340,,,67,2021-01-01 23:36:44,2021-01-01 23:37:51,,{g-01-c0011}
2883718,Job,28597095,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2680,,,67,2021-01-01 23:35:03,2021-01-01 23:36:10,,{g-01-c0022}
2883760,Job,28597126,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,660,,,99,2021-01-02 00:03:51,2021-01-02 00:05:30,,{g-01-c0019}
2883722,Job,28597025,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,7967,,,5233,2021-01-01 22:10:38,2021-01-01 23:37:51,,{g-01-c0027}
2883757,Job,28597047,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,166800,,,4170,2021-01-01 22:51:00,2021-01-02 00:00:30,,{g-07-c0404}
2883758,Job,28597052,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,153520,,,3838,2021-01-01 22:57:06,2021-01-02 00:01:04,,{g-09-c0565}
2883759,Job,28597121,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1320,,,99,2021-01-02 00:03:51,2021-01-02 00:05:30,,{g-01-c0027}
2883771,Job,28597131,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1553,,,100,2021-01-02 00:08:21,2021-01-02 00:10:01,,{g-01-c0027}
2883784,Job,28597079,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,139880,,,3497,2021-01-01 23:19:26,2021-01-02 00:17:43,,{g-03-c0166}
2883806,Job,28597185,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0006}
2883768,Job,28597074,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,122840,,,3071,2021-01-01 23:17:10,2021-01-02 00:08:21,,{g-05-c0328}
2883770,Job,28597125,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,5696,,,336,2021-01-02 00:03:51,2021-01-02 00:09:27,,{g-01-c0019}
2883800,Job,28597091,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,148160,,,3704,2021-01-01 23:31:42,2021-01-02 00:33:26,,{g-02-c0084}
2883791,Job,28597119,0,Charge,ashvag,ku-cbd,ku-cbd,,batch,,pbs,1,40,27699,,,1000,2021-01-02 00:03:18,2021-01-02 00:19:58,,{g-01-c0027}
2883802,Job,28597181,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0017}
2883769,Job,28597123,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,3056,,,270,2021-01-02 00:03:51,2021-01-02 00:08:21,,{g-01-c0019}
2883801,Job,28597101,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,137400,,,3435,2021-01-01 23:37:51,2021-01-02 00:35:06,,{g-02-c0116}
2883798,Job,28597082,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,157240,,,3931,2021-01-01 23:25:40,2021-01-02 00:31:11,,{g-03-c0163}
2883767,Job,28597124,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2356,,,235,2021-01-02 00:03:51,2021-01-02 00:07:46,,{g-01-c0019}
2883796,Job,28597117,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,38580,,,1631,2021-01-02 00:02:11,2021-01-02 00:29:22,,{g-01-c0022}
2883787,Job,28597060,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,175680,,,4392,2021-01-01 23:05:05,2021-01-02 00:18:17,,{g-04-c0249}
2883793,Job,28597097,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,109120,,,2728,2021-01-01 23:35:37,2021-01-02 00:21:05,,{g-02-c0141}
2883774,Job,28597070,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,134960,,,3374,2021-01-01 23:15:28,2021-01-02 00:11:42,,{g-03-c0167}
2883773,Job,28597134,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2720,,,68,2021-01-02 00:10:01,2021-01-02 00:11:09,,{g-01-c0019}
2883764,Job,28597122,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1010,,,134,2021-01-02 00:03:51,2021-01-02 00:06:05,,{g-01-c0019}
2883786,Job,28597144,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2040,,,68,2021-01-02 00:16:35,2021-01-02 00:17:43,,{g-01-c0019}
2883803,Job,28597182,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,2640,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0015}
2883765,Job,28597066,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,133080,,,3327,2021-01-01 23:11:12,2021-01-02 00:06:39,,{g-03-c0169}
2883799,Job,28597083,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,157280,,,3932,2021-01-01 23:27:20,2021-01-02 00:32:52,,{g-08-c0488}
2883788,Job,28597145,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,680,,,34,2021-01-02 00:17:43,2021-01-02 00:18:17,,{g-01-c0027}
2883805,Job,28597184,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0012}
2883781,Job,28597141,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:16:01,2021-01-02 00:16:35,,{g-01-c0019}
2883772,Job,28597132,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1346,,,101,2021-01-02 00:08:54,2021-01-02 00:10:35,,{g-01-c0027}
2883797,Job,28597085,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,146120,,,3653,2021-01-01 23:29:34,2021-01-02 00:30:27,,{g-02-c0090}
2883792,Job,28597149,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1320,,,66,2021-01-02 00:18:52,2021-01-02 00:19:58,,{g-01-c0027}
2883783,Job,28597143,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,680,,,34,2021-01-02 00:16:35,2021-01-02 00:17:09,,{g-01-c0019}
2883778,Job,28597136,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,11680,,,292,2021-01-02 00:11:09,2021-01-02 00:16:01,,{g-01-c0019}
2883780,Job,28597069,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,151520,,,3788,2021-01-01 23:13:27,2021-01-02 00:16:35,,{g-03-c0168}
2883776,Job,28597054,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,173240,,,4331,2021-01-01 23:01:12,2021-01-02 00:13:23,,{g-05-c0325}
2883766,Job,28597062,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,141120,,,3528,2021-01-01 23:08:58,2021-01-02 00:07:46,,{g-04-c0245}
2883777,Job,28597080,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,125440,,,3136,2021-01-01 23:21:07,2021-01-02 00:13:23,,{g-03-c0165}
2883763,Job,28597120,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2020,,,134,2021-01-02 00:03:51,2021-01-02 00:06:05,,{g-01-c0027}
2883775,Job,28597133,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1793,,,101,2021-01-02 00:10:01,2021-01-02 00:11:42,,{g-01-c0027}
2883790,Job,28597147,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,2080,,,69,2021-01-02 00:17:43,2021-01-02 00:18:52,,{g-01-c0019}
2883785,Job,28597142,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1133,,,68,2021-01-02 00:16:35,2021-01-02 00:17:43,,{g-01-c0027}
2883794,Job,28597061,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,181040,,,4526,2021-01-01 23:07:18,2021-01-02 00:22:44,,{g-04-c0248}
2883782,Job,28597140,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,1133,,,68,2021-01-02 00:16:01,2021-01-02 00:17:09,,{g-01-c0027}
2883762,Job,28597035,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,219800,,,5495,2021-01-01 22:34:30,2021-01-02 00:06:05,,{g-08-c0533}
2883789,Job,28597146,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,680,,,34,2021-01-02 00:17:43,2021-01-02 00:18:17,,{g-01-c0019}
2883779,Job,28597059,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,175600,,,4390,2021-01-01 23:03:25,2021-01-02 00:16:35,,{g-05-c0324}
2883795,Job,28597118,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,26660,,,1333,2021-01-02 00:02:11,2021-01-02 00:24:24,,{g-01-c0022}
2883804,Job,28597183,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0014}
2883817,Job,28597196,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0034}
2883841,Job,28597216,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0003}
2883836,Job,28597211,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0017}
2883807,Job,28597186,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0003}
2883814,Job,28597193,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0046}
2883829,Job,28597033,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,309680,,,7742,2021-01-01 22:31:11,2021-01-02 00:40:13,,{g-09-c0613}
2883851,Job,28597227,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0034}
2883820,Job,28597199,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0031}
2883832,Job,28597163,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,4613,,,685,2021-01-02 00:28:48,2021-01-02 00:40:13,,{g-01-c0019}
2883840,Job,28597215,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0006}
2883846,Job,28597222,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0048}
2883847,Job,28597223,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0047}
2883839,Job,28597214,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0012}
2883822,Job,28597201,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0029}
2883816,Job,28597195,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0040}
2883815,Job,28597194,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0043}
2883811,Job,28597190,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0049}
2883845,Job,28597220,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0049}
2883828,Job,28597159,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,4333,,,650,2021-01-02 00:28:48,2021-01-02 00:39:38,,{g-01-c0019}
2883821,Job,28597200,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0030}
2883842,Job,28597217,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0002}
2883837,Job,28597212,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,2720,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0015}
2883835,Job,28597210,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,2720,,,34,2021-01-02 00:40:13,2021-01-02 00:40:47,,{g-01-c0015}
2883826,Job,28596105,0,Charge,mskl,cu_10124,cu_10124,,batch,,pbs,1,40,4381160,,,115898,2020-12-31 16:26:19,2021-01-02 00:37:57,,{g-01-c0025}
2883830,Job,28597158,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,4613,,,685,2021-01-02 00:28:48,2021-01-02 00:40:13,,{g-01-c0019}
2883852,Job,28597228,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0033}
2883838,Job,28597213,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0014}
2883849,Job,28597225,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0043}
2883827,Job,28597106,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,136120,,,3403,2021-01-01 23:41:48,2021-01-02 00:38:31,,{g-09-c0586}
2883834,Job,28597209,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:13,2021-01-02 00:40:47,,{g-01-c0017}
2883833,Job,28596938,0,Charge,xinsun,ku-cbd,ku-cbd,,batch,,pbs,1,80,2258000,,,28225,2021-01-01 16:50:22,2021-01-02 00:40:47,,{g-09-c0639}
2883813,Job,28597192,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0047}
2883844,Job,28597219,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0052}
2883831,Job,28597161,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,4613,,,685,2021-01-02 00:28:48,2021-01-02 00:40:13,,{g-01-c0019}
2883843,Job,28597218,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0056}
2883810,Job,28597189,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0052}
2883818,Job,28597197,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0033}
2883850,Job,28597226,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0040}
2883809,Job,28597188,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0056}
2883824,Job,28597203,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0078}
2883812,Job,28597191,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0048}
2883825,Job,28597204,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0077}
2883808,Job,28597187,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0002}
2883819,Job,28597198,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0032}
2883823,Job,28597202,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1320,,,33,2021-01-02 00:35:06,2021-01-02 00:35:39,,{g-01-c0079}
2883848,Job,28597224,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0046}
2883866,Job,28597236,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,4412,,,613,2021-01-02 00:41:59,2021-01-02 00:52:12,,{g-01-c0025}
2883876,Job,28597221,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,7902,,,1087,2021-01-02 00:40:47,2021-01-02 00:58:54,,{g-01-c0025}
2883894,Job,28597262,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1633,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0017}
2883860,Job,28597157,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,12773,,,958,2021-01-02 00:28:48,2021-01-02 00:44:46,,{g-01-c0027}
2883865,Job,28596910,0,Charge,wanlhe,cu_10108,cu_10108,,batch,,pbs,1,40,1442840,,,36071,2021-01-01 14:48:13,2021-01-02 00:49:24,,{g-05-c0344}
2883856,Job,28597232,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0029}
2883869,Job,28597270,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,6020,,,301,2021-01-02 00:51:38,2021-01-02 00:56:39,,{g-01-c0015}
2883893,Job,28597258,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1633,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0017}
2883858,Job,28597160,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,6733,,,791,2021-01-02 00:28:48,2021-01-02 00:41:59,,{g-01-c0019}
2883879,Job,28597253,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1463,,,436,2021-01-02 00:51:38,2021-01-02 00:58:54,,{g-01-c0019}
2883870,Job,28597271,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,6020,,,301,2021-01-02 00:51:38,2021-01-02 00:56:39,,{g-01-c0015}
2883875,Job,28596940,0,Charge,xinsun,ku-cbd,ku-cbd,,batch,,pbs,1,80,1172480,,,29312,2021-01-01 16:50:22,2021-01-02 00:58:54,,{g-01-c0073}
2883889,Job,28597247,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1668,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0019}
2883895,Job,28597265,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1633,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0017}
2883859,Job,28597108,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,80,138320,,,3458,2021-01-01 23:46:01,2021-01-02 00:43:39,,{g-10-c0678}
2883885,Job,28597264,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1453,,,436,2021-01-02 00:51:38,2021-01-02 00:58:54,,{g-01-c0017}
2883878,Job,28597251,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1463,,,436,2021-01-02 00:51:38,2021-01-02 00:58:54,,{g-01-c0019}
2883857,Job,28597233,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0079}
2883874,Job,28597249,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1340,,,402,2021-01-02 00:51:38,2021-01-02 00:58:20,,{g-01-c0019}
2883890,Job,28597248,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1668,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0019}
2883888,Job,28597246,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1668,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0019}
2883887,Job,28597207,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,11022,,,1192,2021-01-02 00:39:38,2021-01-02 00:59:30,,{g-01-c0025}
2883897,Job,28597269,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1633,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0017}
2883884,Job,28597261,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1453,,,436,2021-01-02 00:51:38,2021-01-02 00:58:54,,{g-01-c0017}
2883892,Job,28597256,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1668,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0019}
2883868,Job,28597257,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1505,,,301,2021-01-02 00:51:38,2021-01-02 00:56:39,,{g-01-c0018}
2883867,Job,28597105,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,181000,,,4525,2021-01-01 23:39:33,2021-01-02 00:54:58,,{g-01-c0011}
2883886,Job,28597111,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,162800,,,4070,2021-01-01 23:51:40,2021-01-02 00:59:30,,{g-07-c0426}
2883871,Job,28597272,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,8700,,,368,2021-01-02 00:51:38,2021-01-02 00:57:46,,{g-01-c0015}
2883896,Job,28597266,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1633,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0017}
2883873,Job,28597235,0,Charge,ashvag,ashvag,ku-cbd,,batch,,pbs,1,40,7630,,,1053,2021-01-02 00:40:47,2021-01-02 00:58:20,,{g-01-c0025}
2883891,Job,28597250,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1668,,,472,2021-01-02 00:51:38,2021-01-02 00:59:30,,{g-01-c0019}
2883854,Job,28597230,0,Charge,icarri,vaccine,vaccine,,batch,,pbs,1,40,1360,,,34,2021-01-02 00:40:47,2021-01-02 00:41:21,,{g-01-c0031}
